"アイテムID(NC)","アイテムコード","名称","代表画像ファイル名(NC)","説明","素材","サイズHTML","表示順","アイテム表示可否","納期(日)","配送コメント","最低数量","アイテムプラットフォームプリセット","アイテム個体ID","カラーID","カラー名称(NC)","カラー表示順","サイズID","サイズ名称(NC)","3DモデルID","3Dモデル名称(NC)","アイテム個体表示可否","アイテム個体プラットフォームプリセット","ベンダー名(ベンダー情報)","アイテム型番(ベンダー情報)","カラー名(ベンダー情報)","カラーコード(ベンダー情報)","サイズ名(ベンダー情報)","JAN(ベンダー情報)","価格(ベンダー情報)"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6116","ライトグレー","7","5019","","","","1","0","（仮）","5001-01","ライトグレー","0010","M","2900000020068","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6053","アイボリー","8","5019","","","","1","0","（仮）","5001-01","アイボリー","0016","M","2900000020069","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6063","ナチュラル","9","5019","","","","1","0","（仮）","5001-01","ナチュラル","0019","M","2900000020070","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6065","イエロー","10","5019","","","","1","0","（仮）","5001-01","イエロー","0021","M","2900000020071","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6117","ゴールド","11","5019","","","","1","0","（仮）","5001-01","ゴールド","0022","M","2900000020072","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6118","ミントグリーン","12","5019","","","","1","0","（仮）","5001-01","ミントグリーン","0024","M","2900000020073","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6093","グリーン","13","5019","","","","1","0","（仮）","5001-01","グリーン","0029","M","2900000020074","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6119","シティグリーン","14","5019","","","","1","0","（仮）","5001-01","シティグリーン","0035","M","2900000020075","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6120","メロン","15","5019","","","","1","0","（仮）","5001-01","メロン","0037","M","2900000020076","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6078","ダークブラウン","16","5019","","","","1","0","（仮）","5001-01","ダークブラウン","0052","M","2900000020077","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6062","ライトベージュ","17","5019","","","","1","0","（仮）","5001-01","ライトベージュ","0053","M","2900000020078","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6099","パープル","18","5019","","","","1","0","（仮）","5001-01","パープル","0062","M","2900000020079","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6067","オレンジ","19","5019","","","","1","0","（仮）","5001-01","オレンジ","0064","M","2900000020080","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6073","ピンク","20","5019","","","","1","0","（仮）","5001-01","ピンク","0066","M","2900000020081","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6068","レッド","21","5019","","","","1","0","（仮）","5001-01","レッド","0069","M","2900000020082","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6075","バーガンディ","22","5019","","","","1","0","（仮）","5001-01","バーガンディ","0072","M","2900000020083","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6121","ラベンダー","23","5019","","","","1","0","（仮）","5001-01","ラベンダー","0076","M","2900000020084","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6122","サックス","24","5019","","","","1","0","（仮）","5001-01","サックス","0082","M","2900000020085","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6123","アクアブルー","25","5019","","","","1","0","（仮）","5001-01","アクアブルー","0083","M","2900000020086","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6083","ロイヤルブルー","26","5019","","","","1","0","（仮）","5001-01","ロイヤルブルー","0085","M","2900000020087","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6087","ネイビー","27","5019","","","","1","0","（仮）","5001-01","ネイビー","0086","M","2900000020088","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6085","インディゴ","28","5019","","","","1","0","（仮）","5001-01","インディゴ","0087","M","2900000020089","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6124","スレート","29","5019","","","","1","0","（仮）","5001-01","スレート","0088","M","2900000020090","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6125","スミ","30","5019","","","","1","0","（仮）","5001-01","スミ","0165","M","2900000020091","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6126","カナリアイエロー","31","5019","","","","1","0","（仮）","5001-01","カナリアイエロー","0190","M","2900000020092","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6127","バニラホワイト","32","5019","","","","1","0","（仮）","5001-01","バニラホワイト","0191","M","2900000020093","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6128","ハイレッド","33","5019","","","","1","0","（仮）","5001-01","ハイレッド","0232","M","2900000020094","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6080","アシッドブルー","34","5019","","","","1","0","（仮）","5001-01","アシッドブルー","0247","M","2900000020095","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6129","バナナ","35","5019","","","","1","0","（仮）","5001-01","バナナ","0369","M","2900000020096","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6130","ライトイエロー","36","5019","","","","1","0","（仮）","5001-01","ライトイエロー","0487","M","2900000020097","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6079","ライトブルー","37","5019","","","","1","0","（仮）","5001-01","ライトブルー","0488","M","2900000020098","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6098","ライトパープル","38","5019","","","","1","0","（仮）","5001-01","ライトパープル","0494","M","2900000020099","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6071","ライトピンク","39","5019","","","","1","0","（仮）","5001-01","ライトピンク","0495","M","2900000020100","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6094","アイビーグリーン","40","5019","","","","1","0","（仮）","5001-01","アイビーグリーン","0497","M","2900000020101","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6131","トロピカルピンク","41","5019","","","","1","0","（仮）","5001-01","トロピカルピンク","0511","M","2900000020102","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6132","サンドカーキ","42","5019","","","","1","0","（仮）","5001-01","サンドカーキ","0537","M","2900000020103","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6133","ターコイズブルー","43","5019","","","","1","0","（仮）","5001-01","ターコイズブルー","0538","M","2900000020104","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6134","バイオレットパープル","44","5019","","","","1","0","（仮）","5001-01","バイオレットパープル","0539","M","2900000020105","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6135","サンドベージュ","45","5019","","","","1","0","（仮）","5001-01","サンドベージュ","0545","M","2900000020106","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6136","アプリコット","46","5019","","","","1","0","（仮）","5001-01","アプリコット","0574","M","2900000020107","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6137","アップルグリーン","47","5019","","","","1","0","（仮）","5001-01","アップルグリーン","0575","M","2900000020108","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6138","ベビーピンク","48","5019","","","","1","0","（仮）","5001-01","ベビーピンク","0576","M","2900000020109","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6139","ダークヘザーネイビー","49","5019","","","","1","0","（仮）","5001-01","ダークヘザーネイビー","0584","M","2900000020110","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6140","ダークネイビー","50","5019","","","","1","0","（仮）","5001-01","ダークネイビー","0717","M","2900000020111","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6141","ヘザーブラック","51","5019","","","","1","0","（仮）","5001-01","ヘザーブラック","0725","M","2900000020112","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6142","ライトオリーブ","52","5019","","","","1","0","（仮）","5001-01","ライトオリーブ","0739","M","2900000020113","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6143","ヘイジーブラック","53","5019","","","","1","0","（仮）","5001-01","ヘイジーブラック","0933","M","2900000020114","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6144","ヘイジーネイビー","54","5019","","","","1","0","（仮）","5001-01","ヘイジーネイビー","0934","M","2900000020115","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6145","ヘイジーグリーン","55","5019","","","","1","0","（仮）","5001-01","ヘイジーグリーン","0935","M","2900000020116","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6146","グレイッシュパープル","56","5019","","","","1","0","（仮）","5001-01","グレイッシュパープル","0943","M","2900000020117","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6147","グレイッシュグリーン","57","5019","","","","1","0","（仮）","5001-01","グレイッシュグリーン","0944","M","2900000020118","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6148","グレージュ","58","5019","","","","1","0","（仮）","5001-01","グレージュ","0183","M","2900000020119","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6149","ヘイジーパープル","59","5019","","","","1","0","（仮）","5001-01","ヘイジーパープル","0954","M","2900000020120","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6150","ヘイジーオレンジ","60","5019","","","","1","0","（仮）","5001-01","ヘイジーオレンジ","0955","M","2900000020121","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6151","ヘイジーブルー","61","5019","","","","1","0","（仮）","5001-01","ヘイジーブルー","0956","M","2900000020122","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6052","ホワイト","1","5020","","","","1","0","（仮）","5001-01","ホワイト","0001","L","2900000020123","1260"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6060","ブラック","2","5020","","","","1","0","（仮）","5001-01","ブラック","0002","L","2900000020124","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6054","アッシュ","3","5020","","","","1","0","（仮）","5001-01","アッシュ","0005","L","2900000020125","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6115","ミックスグレー","4","5020","","","","1","0","（仮）","5001-01","ミックスグレー","0006","L","2900000020126","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6058","チャコール","5","5020","","","","1","0","（仮）","5001-01","チャコール","0007","L","2900000020127","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6055","オートミール","6","5020","","","","1","0","（仮）","5001-01","オートミール","0009","L","2900000020128","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6116","ライトグレー","7","5020","","","","1","0","（仮）","5001-01","ライトグレー","0010","L","2900000020129","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6053","アイボリー","8","5020","","","","1","0","（仮）","5001-01","アイボリー","0016","L","2900000020130","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6063","ナチュラル","9","5020","","","","1","0","（仮）","5001-01","ナチュラル","0019","L","2900000020131","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6065","イエロー","10","5020","","","","1","0","（仮）","5001-01","イエロー","0021","L","2900000020132","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6117","ゴールド","11","5020","","","","1","0","（仮）","5001-01","ゴールド","0022","L","2900000020133","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6118","ミントグリーン","12","5020","","","","1","0","（仮）","5001-01","ミントグリーン","0024","L","2900000020134","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6093","グリーン","13","5020","","","","1","0","（仮）","5001-01","グリーン","0029","L","2900000020135","1360"
"__ITEMID__","5001-01","5.6オンス ハイクオリティー Tシャツ〈アダルト〉","","United Athle 5001-01。5.6オンスの丈夫でしっかりした生地感。豊富なカラーとサイズ展開の定番Tシャツです。","綿100%","S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6119","シティグリーン","14","5020","","","","1","0","（仮）","5001-01","シティグリーン","0035","L","2900000020136","1360"
