"アイテムID(NC)","アイテムコード","名称","代表画像ファイル名(NC)","説明","素材","サイズHTML","表示順","アイテム表示可否","納期(日)","配送コメント","最低数量","アイテムプラットフォームプリセット","アイテム個体ID","カラーID","カラー名称(NC)","カラー表示順","サイズID","サイズ名称(NC)","3DモデルID","3Dモデル名称(NC)","アイテム個体表示可否","アイテム個体プラットフォームプリセット","ベンダー名(ベンダー情報)","アイテム型番(ベンダー情報)","カラー名(ベンダー情報)","カラーコード(ベンダー情報)","サイズ名(ベンダー情報)","JAN(ベンダー情報)","価格(ベンダー情報)"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6058","チャコール","5","5019","","","","1","0","（仮）","5942-01","チャコール","0007","M","2900000036083","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6055","オートミール","6","5019","","","","1","0","（仮）","5942-01","オートミール","0009","M","2900000036084","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6053","アイボリー","7","5019","","","","1","0","（仮）","5942-01","アイボリー","0016","M","2900000036085","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6063","ナチュラル","8","5019","","","","1","0","（仮）","5942-01","ナチュラル","0019","M","2900000036086","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6065","イエロー","9","5019","","","","1","0","（仮）","5942-01","イエロー","0021","M","2900000036087","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6243","ゴールド","10","5019","","","","1","0","（仮）","5942-01","ゴールド","0022","M","2900000036088","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6093","グリーン","11","5019","","","","1","0","（仮）","5942-01","グリーン","0029","M","2900000036089","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6245","シティグリーン","12","5019","","","","1","0","（仮）","5942-01","シティグリーン","0035","M","2900000036090","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6295","ライムグリーン","13","5019","","","","1","0","（仮）","5942-01","ライムグリーン","0036","M","2900000036091","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6078","ダークブラウン","14","5019","","","","1","0","（仮）","5942-01","ダークブラウン","0052","M","2900000036092","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6289","モスグリーン","15","5019","","","","1","0","（仮）","5942-01","モスグリーン","0054","M","2900000036093","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6067","オレンジ","16","5019","","","","1","0","（仮）","5942-01","オレンジ","0064","M","2900000036094","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6073","ピンク","17","5019","","","","1","0","（仮）","5942-01","ピンク","0066","M","2900000036095","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6068","レッド","18","5019","","","","1","0","（仮）","5942-01","レッド","0069","M","2900000036096","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6075","バーガンディ","19","5019","","","","1","0","（仮）","5942-01","バーガンディ","0072","M","2900000036097","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6296","マットパープル","20","5019","","","","1","0","（仮）","5942-01","マットパープル","0079","M","2900000036098","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6248","サックス","21","5019","","","","1","0","（仮）","5942-01","サックス","0082","M","2900000036099","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6083","ロイヤルブルー","22","5019","","","","1","0","（仮）","5942-01","ロイヤルブルー","0085","M","2900000036100","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6087","ネイビー","23","5019","","","","1","0","（仮）","5942-01","ネイビー","0086","M","2900000036101","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6085","インディゴ","24","5019","","","","1","0","（仮）","5942-01","インディゴ","0087","M","2900000036102","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6250","スレート","25","5019","","","","1","0","（仮）","5942-01","スレート","0088","M","2900000036103","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6251","スミ","26","5019","","","","1","0","（仮）","5942-01","スミ","0165","M","2900000036104","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6253","バニラホワイト","27","5019","","","","1","0","（仮）","5942-01","バニラホワイト","0191","M","2900000036105","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6297","セージグリーン","28","5019","","","","1","0","（仮）","5942-01","セージグリーン","0193","M","2900000036106","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6298","スモーキーピンク","29","5019","","","","1","0","（仮）","5942-01","スモーキーピンク","0209","M","2900000036107","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6255","バナナ","30","5019","","","","1","0","（仮）","5942-01","バナナ","0369","M","2900000036108","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6299","フロストパープル","31","5019","","","","1","0","（仮）","5942-01","フロストパープル","0427","M","2900000036109","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6300","スモーキーレッド","32","5019","","","","1","0","（仮）","5942-01","スモーキーレッド","0432","M","2900000036110","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6079","ライトブルー","33","5019","","","","1","0","（仮）","5942-01","ライトブルー","0488","M","2900000036111","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6094","アイビーグリーン","34","5019","","","","1","0","（仮）","5942-01","アイビーグリーン","0497","M","2900000036112","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6258","サンドカーキ","35","5019","","","","1","0","（仮）","5942-01","サンドカーキ","0537","M","2900000036113","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6264","ベビーピンク","36","5019","","","","1","0","（仮）","5942-01","ベビーピンク","0576","M","2900000036114","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6301","フロストブルー","37","5019","","","","1","0","（仮）","5942-01","フロストブルー","0932","M","2900000036115","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6269","ヘイジーブラック","38","5019","","","","1","0","（仮）","5942-01","ヘイジーブラック","0933","M","2900000036116","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6270","ヘイジーネイビー","39","5019","","","","1","0","（仮）","5942-01","ヘイジーネイビー","0934","M","2900000036117","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6052","ホワイト","1","5020","","","","1","0","（仮）","5942-01","ホワイト","0001","L","2900000036118","1760"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6060","ブラック","2","5020","","","","1","0","（仮）","5942-01","ブラック","0002","L","2900000036119","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6054","アッシュ","3","5020","","","","1","0","（仮）","5942-01","アッシュ","0005","L","2900000036120","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6241","ミックスグレー","4","5020","","","","1","0","（仮）","5942-01","ミックスグレー","0006","L","2900000036121","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6058","チャコール","5","5020","","","","1","0","（仮）","5942-01","チャコール","0007","L","2900000036122","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6055","オートミール","6","5020","","","","1","0","（仮）","5942-01","オートミール","0009","L","2900000036123","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6053","アイボリー","7","5020","","","","1","0","（仮）","5942-01","アイボリー","0016","L","2900000036124","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6063","ナチュラル","8","5020","","","","1","0","（仮）","5942-01","ナチュラル","0019","L","2900000036125","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6065","イエロー","9","5020","","","","1","0","（仮）","5942-01","イエロー","0021","L","2900000036126","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6243","ゴールド","10","5020","","","","1","0","（仮）","5942-01","ゴールド","0022","L","2900000036127","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6093","グリーン","11","5020","","","","1","0","（仮）","5942-01","グリーン","0029","L","2900000036128","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6245","シティグリーン","12","5020","","","","1","0","（仮）","5942-01","シティグリーン","0035","L","2900000036129","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6295","ライムグリーン","13","5020","","","","1","0","（仮）","5942-01","ライムグリーン","0036","L","2900000036130","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6078","ダークブラウン","14","5020","","","","1","0","（仮）","5942-01","ダークブラウン","0052","L","2900000036131","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6289","モスグリーン","15","5020","","","","1","0","（仮）","5942-01","モスグリーン","0054","L","2900000036132","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6067","オレンジ","16","5020","","","","1","0","（仮）","5942-01","オレンジ","0064","L","2900000036133","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6073","ピンク","17","5020","","","","1","0","（仮）","5942-01","ピンク","0066","L","2900000036134","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6068","レッド","18","5020","","","","1","0","（仮）","5942-01","レッド","0069","L","2900000036135","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6075","バーガンディ","19","5020","","","","1","0","（仮）","5942-01","バーガンディ","0072","L","2900000036136","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6296","マットパープル","20","5020","","","","1","0","（仮）","5942-01","マットパープル","0079","L","2900000036137","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6248","サックス","21","5020","","","","1","0","（仮）","5942-01","サックス","0082","L","2900000036138","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6083","ロイヤルブルー","22","5020","","","","1","0","（仮）","5942-01","ロイヤルブルー","0085","L","2900000036139","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6087","ネイビー","23","5020","","","","1","0","（仮）","5942-01","ネイビー","0086","L","2900000036140","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6085","インディゴ","24","5020","","","","1","0","（仮）","5942-01","インディゴ","0087","L","2900000036141","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6250","スレート","25","5020","","","","1","0","（仮）","5942-01","スレート","0088","L","2900000036142","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6251","スミ","26","5020","","","","1","0","（仮）","5942-01","スミ","0165","L","2900000036143","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6253","バニラホワイト","27","5020","","","","1","0","（仮）","5942-01","バニラホワイト","0191","L","2900000036144","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6297","セージグリーン","28","5020","","","","1","0","（仮）","5942-01","セージグリーン","0193","L","2900000036145","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6298","スモーキーピンク","29","5020","","","","1","0","（仮）","5942-01","スモーキーピンク","0209","L","2900000036146","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6255","バナナ","30","5020","","","","1","0","（仮）","5942-01","バナナ","0369","L","2900000036147","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6299","フロストパープル","31","5020","","","","1","0","（仮）","5942-01","フロストパープル","0427","L","2900000036148","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6300","スモーキーレッド","32","5020","","","","1","0","（仮）","5942-01","スモーキーレッド","0432","L","2900000036149","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6079","ライトブルー","33","5020","","","","1","0","（仮）","5942-01","ライトブルー","0488","L","2900000036150","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6094","アイビーグリーン","34","5020","","","","1","0","（仮）","5942-01","アイビーグリーン","0497","L","2900000036151","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6258","サンドカーキ","35","5020","","","","1","0","（仮）","5942-01","サンドカーキ","0537","L","2900000036152","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6264","ベビーピンク","36","5020","","","","1","0","（仮）","5942-01","ベビーピンク","0576","L","2900000036153","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6301","フロストブルー","37","5020","","","","1","0","（仮）","5942-01","フロストブルー","0932","L","2900000036154","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6269","ヘイジーブラック","38","5020","","","","1","0","（仮）","5942-01","ヘイジーブラック","0933","L","2900000036155","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6270","ヘイジーネイビー","39","5020","","","","1","0","（仮）","5942-01","ヘイジーネイビー","0934","L","2900000036156","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6052","ホワイト","1","6047","","","","1","0","（仮）","5942-01","ホワイト","0001","XL","2900000036157","1760"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6060","ブラック","2","6047","","","","1","0","（仮）","5942-01","ブラック","0002","XL","2900000036158","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6054","アッシュ","3","6047","","","","1","0","（仮）","5942-01","アッシュ","0005","XL","2900000036159","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6241","ミックスグレー","4","6047","","","","1","0","（仮）","5942-01","ミックスグレー","0006","XL","2900000036160","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6058","チャコール","5","6047","","","","1","0","（仮）","5942-01","チャコール","0007","XL","2900000036161","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6055","オートミール","6","6047","","","","1","0","（仮）","5942-01","オートミール","0009","XL","2900000036162","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6053","アイボリー","7","6047","","","","1","0","（仮）","5942-01","アイボリー","0016","XL","2900000036163","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6063","ナチュラル","8","6047","","","","1","0","（仮）","5942-01","ナチュラル","0019","XL","2900000036164","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6065","イエロー","9","6047","","","","1","0","（仮）","5942-01","イエロー","0021","XL","2900000036165","1870"
"13573","5942-01","5942-01 6.2オンス プレミアム Tシャツ","","United Athle 5942-01。6.2オンス プレミアム Tシャツ。","綿100%","XS,S,M,L,XL,XXL,XXXL","3","1","10","（仮）通常配送","1","0","","6243","ゴールド","10","6047","","","","1","0","（仮）","5942-01","ゴールド","0022","XL","2900000036166","1870"
