"アイテムID(NC)","アイテムコード","名称","代表画像ファイル名(NC)","説明","素材","サイズHTML","表示順","アイテム表示可否","納期(日)","配送コメント","最低数量","アイテムプラットフォームプリセット","アイテム個体ID","カラーID","カラー名称(NC)","カラー表示順","サイズID","サイズ名称(NC)","3DモデルID","3Dモデル名称(NC)","アイテム個体表示可否","アイテム個体プラットフォームプリセット","ベンダー名(ベンダー情報)","アイテム型番(ベンダー情報)","カラー名(ベンダー情報)","カラーコード(ベンダー情報)","サイズ名(ベンダー情報)","JAN(ベンダー情報)","価格(ベンダー情報)"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6274","グレージュ","13","6047","","","","1","0","（仮）","5397-01","グレージュ","0183","XL","2900000034067","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6254","ハイレッド","14","6047","","","","1","0","（仮）","5397-01","ハイレッド","0232","XL","2900000034068","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6291","ダークチョコレート","15","6047","","","","1","0","（仮）","5397-01","ダークチョコレート","0237","XL","2900000034069","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6292","ヴィンテージナチュラル","16","6047","","","","1","0","（仮）","5397-01","ヴィンテージナチュラル","0600","XL","2900000034070","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6293","ヴィンテージイエロー","17","6047","","","","1","0","（仮）","5397-01","ヴィンテージイエロー","0949","XL","2900000034071","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6294","ヴィンテージサックス","18","6047","","","","1","0","（仮）","5397-01","ヴィンテージサックス","0952","XL","2900000034072","4540"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6052","ホワイト","1","6048","","","","1","0","（仮）","5397-01","ホワイト","0001","XXL","2900000034073","5140"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6060","ブラック","2","6048","","","","1","0","（仮）","5397-01","ブラック","0002","XXL","2900000034074","5140"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6054","アッシュ","3","6048","","","","1","0","（仮）","5397-01","アッシュ","0005","XXL","2900000034075","5910"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6241","ミックスグレー","4","6048","","","","1","0","（仮）","5397-01","ミックスグレー","0006","XXL","2900000034076","5140"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6288","グレー","5","6048","","","","1","0","（仮）","5397-01","グレー","0013","XXL","2900000034077","5140"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6243","ゴールド","6","6048","","","","1","0","（仮）","5397-01","ゴールド","0022","XXL","2900000034078","5140"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6289","モスグリーン","7","6048","","","","1","0","（仮）","5397-01","モスグリーン","0054","XXL","2900000034079","5140"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6075","バーガンディ","8","6048","","","","1","0","（仮）","5397-01","バーガンディ","0072","XXL","2900000034080","5140"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6087","ネイビー","9","6048","","","","1","0","（仮）","5397-01","ネイビー","0086","XXL","2900000034081","5140"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6085","インディゴ","10","6048","","","","1","0","（仮）","5397-01","インディゴ","0087","XXL","2900000034082","5140"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6290","マリンブルー","11","6048","","","","1","0","（仮）","5397-01","マリンブルー","0095","XXL","2900000034083","5140"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6251","スミ","12","6048","","","","1","0","（仮）","5397-01","スミ","0165","XXL","2900000034084","5140"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6274","グレージュ","13","6048","","","","1","0","（仮）","5397-01","グレージュ","0183","XXL","2900000034085","5140"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6254","ハイレッド","14","6048","","","","1","0","（仮）","5397-01","ハイレッド","0232","XXL","2900000034086","5140"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6291","ダークチョコレート","15","6048","","","","1","0","（仮）","5397-01","ダークチョコレート","0237","XXL","2900000034087","5140"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6292","ヴィンテージナチュラル","16","6048","","","","1","0","（仮）","5397-01","ヴィンテージナチュラル","0600","XXL","2900000034088","5140"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6293","ヴィンテージイエロー","17","6048","","","","1","0","（仮）","5397-01","ヴィンテージイエロー","0949","XXL","2900000034089","5140"
"__ITEMID__","5397-01","5397-01 8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）","","United Athle 5397-01。8.8オンス オーセンティックパイル スウェット フルジップパーカ（裏パイル）。","綿90% ポリエステル10%","S,M,L,XL,XXL","3","1","10","（仮）通常配送","1","0","","6294","ヴィンテージサックス","18","6048","","","","1","0","（仮）","5397-01","ヴィンテージサックス","0952","XXL","2900000034090","5140"
